,,,,
,,,,
,,,,
,,,,
,,,,
Date,OPEN,HIGH,LOW,LAST
11/16/84,165.89,166.24,164.09,164.1
11/19/84,164.1,164.34,163.03,163.1
11/20/84,163.1,164.47,163.1,164.18
11/21/84,164.18,164.68,163.29,164.52
11/23/84,164.52,166.92,164.52,166.92
11/26/84,166.92,166.92,165.37,165.55
11/27/84,165.55,166.85,165.07,166.29
11/28/84,166.29,166.9,164.97,165.02
11/29/84,165.02,165.02,163.78,163.91
11/30/84,163.91,163.91,162.99,163.58
12/3/84,163.58,163.58,162.29,162.82
12/4/84,162.82,163.91,162.82,163.38
12/5/84,163.38,163.4,161.93,162.1
12/6/84,162.1,163.11,161.76,162.76
12/7/84,162.76,163.31,162.26,162.26
12/10/84,162.26,163.32,161.54,162.83
12/11/84,162.83,163.18,162.56,163.07
12/12/84,163.07,163.18,162.55,162.63
12/13/84,162.63,162.92,161.54,161.81
12/14/84,161.81,163.53,161.63,162.69
12/17/84,162.69,163.63,162.44,163.61
12/18/84,163.61,168.11,163.61,168.11
12/19/84,168.11,169.03,166.84,167.16
12/20/84,167.16,167.58,166.29,166.38
12/21/84,166.34,166.38,164.62,165.51
12/24/84,165.51,166.93,165.5,166.76
12/26/84,166.76,166.76,166.29,166.47
12/27/84,166.47,166.5,165.62,165.75
12/28/84,165.75,166.32,165.67,166.26
12/31/84,166.26,167.34,166.06,167.24
1/2/85,167.2,167.24,165.19,165.37
1/3/85,165.37,166.11,164.38,164.57
1/4/85,164.55,164.57,163.36,163.68
1/7/85,163.68,164.71,163.68,164.24
1/8/85,164.24,164.59,163.91,163.99
1/9/85,163.99,165.57,163.99,165.18
1/10/85,165.18,168.31,164.99,168.31
1/11/85,168.31,168.72,167.58,167.91
1/14/85,167.91,170.55,167.58,170.51
1/15/85,170.51,171.82,170.4,170.81
1/16/85,170.81,171.94,170.41,171.19
1/17/85,171.19,171.34,170.23,170.73
1/18/85,170.73,171.42,170.66,171.32
1/21/85,171.32,175.42,171.31,175.23
1/22/85,175.23,176.62,175.15,175.48
1/23/85,175.48,177.3,175.15,177.3
1/24/85,177.3,178.16,176.56,176.71
1/25/85,176.71,177.75,176.54,177.35
1/28/85,177.35,178.19,176.56,177.4
1/29/85,177.4,179.19,176.58,179.18
1/30/85,179.18,180.27,179.05,179.39
1/31/85,179.39,179.83,178.56,179.63
2/1/85,179.63,179.63,178.44,178.63
2/4/85,178.63,180.35,177.75,180.35
2/5/85,180.35,181.53,180.07,180.61
2/6/85,180.61,181.5,180.32,180.43
2/7/85,180.43,181.96,180.43,181.82
2/8/85,181.82,182.39,181.67,182.19
2/11/85,182.19,182.19,180.11,180.51
2/12/85,180.51,180.75,179.45,180.56
2/13/85,180.56,183.86,180.5,183.35
2/14/85,183.35,183.95,182.39,182.41
2/15/85,182.41,182.65,181.24,181.6
2/19/85,181.6,181.61,180.95,181.33
2/20/85,181.33,182.1,180.64,181.18
2/21/85,181.18,181.18,180.02,180.19
2/22/85,180.19,180.41,179.23,179.36
2/25/85,179.36,179.36,178.13,179.23
2/26/85,179.23,181.58,179.16,181.17
2/27/85,181.17,181.87,180.5,180.71
2/28/85,180.71,181.21,180.33,181.18
3/1/85,181.18,183.89,181.16,183.23
3/4/85,183.23,183.41,181.4,182.06
3/5/85,182.06,182.65,181.42,182.23
3/6/85,182.23,182.25,180.59,180.65
3/7/85,180.65,180.65,179.44,179.51
3/8/85,179.51,179.97,179.07,179.1
3/11/85,179.1,179.46,178.15,178.79
3/12/85,178.79,180.14,178.7,179.66
3/13/85,179.66,179.96,178.02,178.19
3/14/85,178.19,178.53,177.61,177.84
3/15/85,177.84,178.41,176.53,176.53
3/18/85,176.53,177.66,176.53,176.88
3/19/85,176.88,179.56,176.87,179.54
3/20/85,179.54,179.78,178.79,179.08
3/21/85,179.08,180.22,178.89,179.35
3/22/85,179.35,179.92,178.86,179.04
3/25/85,179.04,179.04,177.85,177.97
3/26/85,177.97,178.86,177.88,178.43
3/27/85,178.43,179.8,178.43,179.54
3/28/85,179.54,180.6,179.43,179.54
3/29/85,179.54,180.66,179.54,180.66
4/1/85,180.66,181.27,180.43,181.27
4/2/85,181.27,181.86,180.28,180.53
4/3/85,180.53,180.53,178.64,179.11
4/4/85,179.11,179.13,178.29,179.03
4/8/85,179.03,179.46,177.86,178.03
4/9/85,178.03,178.66,177.99,178.21
4/10/85,178.21,179.9,178.21,179.42
4/11/85,179.42,180.91,179.42,180.19
4/12/85,180.19,180.55,180.06,180.54
4/15/85,180.54,181.15,180.45,180.92
4/16/85,180.92,181.78,180.19,181.2
4/17/85,181.2,181.91,181.14,181.68
4/18/85,181.68,182.56,180.75,180.84
4/19/85,180.84,181.25,180.42,181.11
4/22/85,181.11,181.23,180.25,180.7
4/23/85,180.7,181.97,180.34,181.88
4/24/85,181.88,182.27,181.74,182.26
4/25/85,182.26,183.43,182.12,183.43
4/26/85,183.43,183.6,182.11,182.18
4/29/85,182.18,182.34,180.62,180.63
4/30/85,180.63,180.63,178.86,179.83
5/1/85,179.83,180.04,178.35,178.37
5/2/85,178.37,179.01,178.37,179.01
5/3/85,179.01,180.3,179.01,180.08
5/6/85,180.08,180.56,179.82,179.99
5/7/85,179.99,181.09,179.87,180.76
5/8/85,180.76,180.76,179.96,180.62
5/9/85,180.62,181.97,180.62,181.92
5/10/85,181.92,184.74,181.92,184.28
5/13/85,184.28,184.61,184.19,184.61
5/14/85,184.61,185.17,183.65,183.87
5/15/85,183.87,185.43,183.86,184.54
5/16/85,184.54,185.74,184.54,185.66
5/17/85,185.66,187.94,185.47,187.42
5/20/85,187.42,189.98,187.42,189.72
5/21/85,189.72,189.81,188.78,189.64
5/22/85,189.64,189.64,187.71,188.56
5/23/85,188.56,188.56,187.45,187.6
5/24/85,187.6,188.29,187.29,188.29
5/28/85,188.29,188.94,187.38,187.86
5/29/85,187.86,187.86,187.11,187.68
5/30/85,187.68,188.04,187.09,187.75
5/31/85,187.75,189.59,187.45,189.55
6/3/85,189.55,190.36,188.93,189.32
6/4/85,189.32,190.27,188.88,190.04
6/5/85,190.04,191.02,190.04,190.16
6/6/85,189.75,191.06,189.13,191.06
6/7/85,191.06,191.29,189.55,189.68
6/10/85,189.68,189.68,188.82,189.51
6/11/85,189.51,189.61,188.78,189.04
6/12/85,189.04,189.04,187.59,187.61
6/13/85,187.61,187.61,185.03,185.33
6/14/85,185.33,187.1,185.33,187.1
6/17/85,187.1,187.1,185.98,186.53
6/18/85,186.53,187.65,186.51,187.34
6/19/85,187.34,187.98,186.63,186.63
6/20/85,186.63,186.75,185.97,186.73
6/21/85,186.73,189.66,186.43,189.61
6/24/85,188.77,189.61,187.84,189.15
6/25/85,189.15,190.96,189.15,189.74
6/26/85,189.74,190.26,189.44,190.06
6/27/85,190.06,191.36,190.06,191.23
6/28/85,191.23,191.85,191.04,191.85
7/1/85,191.85,192.43,191.17,192.43
7/2/85,192.43,192.63,191.84,192.01
7/3/85,192.01,192.07,191.37,191.45
7/5/85,191.45,192.67,191.45,192.52
7/8/85,192.47,192.52,191.26,191.93
7/9/85,191.93,191.93,190.81,191.05
7/10/85,191.05,192.37,190.99,192.37
7/11/85,192.37,192.94,192.28,192.94
7/12/85,192.94,193.32,192.64,193.29
7/15/85,193.29,193.83,192.55,192.72
7/16/85,192.72,194.72,192.72,194.72
7/17/85,194.86,196.07,194.72,195.65
7/18/85,195.65,195.65,194.34,194.38
7/19/85,194.38,195.13,194.28,195.13
7/22/85,195.13,195.13,193.58,194.35
7/23/85,194.35,194.98,192.28,192.55
7/24/85,192.55,192.55,190.66,191.58
7/25/85,191.58,192.23,191.17,192.06
7/26/85,192.06,192.78,191.58,192.4
7/29/85,192.4,192.42,189.53,189.6
7/30/85,189.62,190.05,189.3,189.93
7/31/85,189.93,191.33,189.93,190.92
8/1/85,190.92,192.17,190.91,192.11
8/2/85,192.11,192.11,191.27,191.48
8/5/85,191.48,191.48,189.95,190.62
8/6/85,190.62,190.72,187.87,187.93
8/7/85,187.93,187.93,187.39,187.68
8/8/85,187.68,188.96,187.68,188.95
8/9/85,188.95,189.05,188.11,188.32
8/12/85,188.32,188.32,187.43,187.63
8/13/85,187.63,188.16,186.51,187.3
8/14/85,187.3,187.87,187.3,187.41
8/15/85,187.41,187.74,186.62,187.26
8/16/85,187.26,187.26,186.1,186.1
8/19/85,186.1,186.82,186.1,186.38
8/20/85,186.38,188.27,186.38,188.08
8/21/85,188.08,189.16,188.08,189.16
8/22/85,189.11,189.23,187.2,187.36
8/23/85,187.22,187.36,186.59,187.17
8/26/85,187.17,187.44,186.46,187.31
8/27/85,187.31,188.1,187.31,188.1
8/28/85,188.1,188.83,187.9,188.83
8/29/85,188.73,188.94,188.38,188.93
8/30/85,188.93,189.13,188,188.63
9/3/85,188.63,188.63,187.38,187.91
9/4/85,187.91,187.92,186.97,187.37
9/5/85,187.37,187.52,186.89,187.27
9/6/85,187.27,188.43,187.27,188.24
9/9/85,188.24,188.8,187.9,188.25
9/10/85,188.25,188.26,186.5,186.9
9/11/85,186.9,186.9,184.79,185.03
9/12/85,185.03,185.21,183.49,183.69
9/13/85,183.69,184.19,182.05,182.91
9/16/85,182.91,182.91,182.45,182.88
9/17/85,182.88,182.88,180.78,181.36
9/18/85,181.36,181.83,180.81,181.71
9/19/85,181.71,183.4,181.71,183.39
9/20/85,183.39,183.99,182.04,182.05
9/23/85,182.05,184.65,182.05,184.3
9/24/85,184.3,184.3,182.42,182.62
9/25/85,182.62,182.62,180.62,180.66
9/26/85,180.66,181.29,179.45,181.29
9/27/85,181.29,181.3,181.29,181.3
9/30/85,181.3,182.08,181.22,182.08
10/1/85,182.06,185.08,182.02,185.07
10/2/85,185.07,185.94,184.06,184.06
10/3/85,184.06,185.17,183.59,184.36
10/4/85,184.36,184.36,182.65,183.22
10/7/85,183.22,183.22,181.3,181.87
10/8/85,181.87,182.3,181.16,181.87
10/9/85,181.87,183.27,181.87,182.52
10/10/85,182.52,182.79,182.05,182.78
10/11/85,182.78,184.28,182.61,184.28
10/14/85,184.31,186.37,184.28,186.37
10/15/85,186.37,187.16,185.66,186.08
10/16/85,186.08,187.98,186.08,187.98
10/17/85,187.98,188.52,187.42,187.66
10/18/85,187.66,188.11,186.89,187.04
10/21/85,187.04,187.3,186.79,186.96
10/22/85,186.96,188.56,186.96,188.04
10/23/85,188.04,189.09,188.04,189.09
10/24/85,189.09,189.45,188.41,188.5
10/25/85,188.5,188.51,187.32,187.52
10/28/85,187.52,187.76,186.93,187.76
10/29/85,187.76,189.78,187.76,189.23
10/30/85,189.23,190.09,189.14,190.07
10/31/85,190.07,190.15,189.35,189.82
11/1/85,189.82,191.53,189.37,191.53
11/4/85,191.45,191.96,190.66,191.25
11/5/85,191.25,192.43,190.99,192.37
11/6/85,192.37,193.01,191.83,192.76
11/7/85,192.78,192.96,192.16,192.62
11/8/85,192.62,193.97,192.53,193.72
11/11/85,193.72,197.29,193.7,197.28
11/12/85,197.28,198.66,196.97,198.08
11/13/85,198.08,198.11,196.91,197.1
11/14/85,197.1,199.19,196.88,199.06
11/15/85,199.06,199.58,197.9,198.11
11/18/85,198.11,198.71,197.51,198.71
11/19/85,198.71,199.52,198.01,198.67
11/20/85,198.67,199.2,198.52,198.99
11/21/85,198.99,201.42,198.99,201.41
11/22/85,201.41,202.01,201.05,201.52
11/25/85,201.52,201.52,200.08,200.35
11/26/85,200.35,201.16,200.11,200.67
11/27/85,200.67,202.65,200.67,202.54
11/29/85,202.54,203.4,201.92,202.17
12/2/85,202.17,202.19,200.2,200.46
12/3/85,200.46,200.98,200.1,200.86
12/4/85,200.86,204.23,200.86,204.23
12/5/85,204.23,205.86,203.79,203.88
12/6/85,203.88,203.88,202.45,202.99
12/9/85,202.99,204.65,202.98,204.25
12/10/85,204.25,205.16,203.69,204.39
12/11/85,204.39,206.68,204.17,206.31
12/12/85,206.31,207.65,205.83,206.73
12/13/85,206.73,210.31,206.73,209.94
12/16/85,209.94,213.08,209.91,212.02
12/17/85,212.02,212.45,210.58,210.65
12/18/85,210.65,211.23,209.24,209.81
12/19/85,209.81,210.13,209.25,210.02
12/20/85,210.02,211.77,210.02,210.94
12/23/85,210.57,210.94,208.44,208.57
12/24/85,208.57,208.57,206.44,207.14
12/26/85,207.14,207.76,207.05,207.15
12/27/85,207.65,209.62,207.65,209.61
12/30/85,209.61,210.7,209.17,210.68
12/31/85,210.68,211.61,210.68,211.28
1/2/86,211.28,211.28,208.93,209.59
1/3/86,209.59,210.88,209.51,210.88
1/6/86,210.88,210.98,209.93,210.65
1/7/86,210.65,213.8,210.65,213.8
1/8/86,213.8,214.57,207.49,207.97
1/9/86,207.97,207.97,204.51,206.11
1/10/86,206.11,207.33,205.22,205.96
1/13/86,205.96,206.83,205.52,206.72
1/14/86,206.72,207.37,206.06,206.64
1/15/86,206.64,208.27,206.64,208.26
1/16/86,208.26,209.18,207.61,209.17
1/17/86,209.17,209.4,207.59,208.43
1/20/86,208.43,208.43,206.62,207.53
1/21/86,207.53,207.78,205.05,205.79
1/22/86,205.79,206.03,203.41,203.49
1/23/86,203.49,204.43,202.6,204.25
1/24/86,204.25,206.43,204.25,206.43
1/27/86,206.43,207.69,206.43,207.39
1/28/86,207.42,209.82,207.4,209.81
1/29/86,209.81,212.36,209.81,210.29
1/30/86,210.29,211.54,209.15,209.33
1/31/86,209.33,212.42,209.19,211.78
2/3/86,211.78,214.18,211.6,213.96
2/4/86,213.96,214.57,210.82,212.79
2/5/86,212.84,213.03,211.21,212.96
2/6/86,212.96,214.15,212.6,213.47
2/7/86,213.47,215.27,211.13,214.56
2/10/86,214.56,216.24,214.47,216.24
2/11/86,216.24,216.67,215.54,215.92
2/12/86,215.92,216.28,215.13,215.97
2/13/86,215.97,217.41,215.38,217.4
2/14/86,217.4,219.76,217.22,219.76
2/18/86,219.76,222.45,219.26,222.45
2/19/86,222.45,222.96,219.73,219.76
2/20/86,219.76,222.22,219.22,222.22
2/21/86,222.22,224.62,222.22,224.62
2/24/86,224.58,225.29,223.31,224.34
2/25/86,224.34,224.4,222.63,223.79
2/26/86,223.72,224.59,223.15,224.04
2/27/86,224.04,226.88,223.41,226.77
2/28/86,226.77,227.92,225.42,226.92
3/3/86,226.92,226.92,224.41,225.42
3/4/86,225.42,227.33,223.94,224.38
3/5/86,224.14,224.37,222.18,224.34
3/6/86,224.39,225.5,224.13,225.13
3/7/86,225.13,226.33,224.44,225.57
3/10/86,225.57,226.98,225.36,226.58
3/11/86,226.58,231.81,226.58,231.69
3/12/86,231.69,234.7,231.68,232.54
3/13/86,232.54,233.89,231.27,233.19
3/14/86,233.19,236.55,232.58,236.55
3/17/86,236.55,236.55,233.69,234.67
3/18/86,234.67,236.53,234.14,235.78
3/19/86,235.78,236.52,235.13,235.6
3/20/86,235.6,237.09,235.6,236.54
3/21/86,236.54,237.35,233.29,233.34
3/24/86,233.34,235.33,232.92,235.33
3/25/86,235.33,235.33,233.62,234.72
3/26/86,234.72,237.79,234.71,237.3
3/27/86,237.3,240.11,237.3,238.97
3/31/86,238.97,239.86,238.08,238.9
4/1/86,238.9,239.1,234.57,235.14
4/2/86,235.14,235.71,233.4,235.71
4/3/86,235.71,236.42,232.07,232.47
4/4/86,232.47,232.56,228.32,228.69
4/7/86,228.69,228.83,226.3,228.63
4/8/86,228.63,233.7,228.63,233.52
4/9/86,233.52,235.57,232.13,233.75
4/10/86,233.75,236.54,233.75,236.44
4/11/86,236.44,237.85,235.13,235.97
4/14/86,235.97,237.48,235.43,237.28
4/15/86,237.28,238.09,236.64,237.73
4/16/86,237.73,242.57,237.73,242.22
4/17/86,242.22,243.36,241.89,243.03
4/18/86,243.03,243.47,241.74,242.38
4/21/86,242.38,244.78,241.88,244.74
4/22/86,244.74,245.47,241.3,242.42
4/23/86,242.42,242.42,240.08,241.75
4/24/86,241.75,243.13,241.65,242.02
4/25/86,242.02,242.8,240.91,242.29
4/28/86,242.29,243.08,241.23,243.08
4/29/86,243.08,243.57,239.23,240.51
4/30/86,240.52,240.52,235.26,235.52
5/1/86,235.52,236.01,234.41,235.16
5/2/86,235.16,236.52,234.15,234.79
5/5/86,234.79,237.73,234.79,237.73
5/6/86,237.73,238.28,236.26,237.24
5/7/86,236.56,237.24,233.98,236.08
5/8/86,236.08,237.97,236.08,237.13
5/9/86,237.13,238.01,235.85,237.85
5/12/86,237.85,238.53,237.02,237.58
5/13/86,237.58,237.87,236.02,236.41
5/14/86,236.41,237.54,235.85,237.54
5/15/86,237.54,237.54,233.93,234.43
5/16/86,234.43,234.43,232.26,232.76
5/19/86,232.76,233.54,232.41,233.2
5/20/86,233.2,236.12,232.58,236.11
5/21/86,236.11,236.83,235.45,235.45
5/22/86,235.45,240.25,235.45,240.12
5/23/86,240.12,242.16,240.12,241.35
5/27/86,241.35,244.76,241.35,244.75
5/28/86,244.75,247.4,244.75,246.63
5/29/86,246.63,248.32,245.29,247.98
5/30/86,247.98,249.19,246.43,247.35
6/2/86,246.04,247.74,243.83,245.04
6/3/86,245.04,245.51,243.67,245.51
6/4/86,245.51,246.3,242.59,243.94
6/5/86,243.94,245.66,243.41,245.65
6/6/86,245.65,246.07,244.43,245.67
6/9/86,245.67,245.67,239.68,239.96
6/10/86,239.96,240.08,238.23,239.58
6/11/86,239.58,241.13,239.21,241.13
6/12/86,241.24,241.64,240.7,241.49
6/13/86,241.71,245.91,241.63,245.73
6/16/86,245.73,246.5,245.17,246.13
6/17/86,246.13,246.26,243.6,244.35
6/18/86,244.35,245.25,242.57,244.99
6/19/86,244.99,245.8,244.05,244.06
6/20/86,244.06,247.6,243.98,247.58
6/23/86,247.58,247.58,244.45,245.26
6/24/86,245.26,248.26,244.53,247.03
6/25/86,247.03,250.13,247.03,248.93
6/26/86,248.93,249.43,247.72,248.74
6/27/86,248.74,249.74,248.74,249.6
6/30/86,249.6,251.81,249.6,250.84
7/1/86,250.67,252.04,250.53,252.04
7/2/86,252.04,253.2,251.79,252.7
7/3/86,252.7,252.94,251.23,251.79
7/7/86,251.79,251.81,243.63,244.05
7/8/86,244.05,244.06,239.07,241.59
7/9/86,241.59,243.07,241.46,242.82
7/10/86,242.82,243.44,239.66,243.01
7/11/86,243.01,243.48,241.68,242.22
7/14/86,242.22,242.22,238.04,238.11
7/15/86,238.09,238.12,233.6,233.66
7/16/86,233.66,236.19,233.66,235.01
7/17/86,235.01,236.65,235.01,236.07
7/18/86,236.07,238.22,233.94,236.36
7/21/86,236.36,236.45,235.53,236.24
7/22/86,236.24,238.42,235.92,238.18
7/23/86,238.19,239.25,238.17,238.67
7/24/86,238.69,239.05,237.32,237.95
7/25/86,237.99,240.36,237.95,240.22
7/28/86,240.2,240.25,235.23,236.01
7/29/86,235.72,236.01,234.4,234.55
7/30/86,234.57,237.38,233.07,236.59
7/31/86,236.59,236.92,235.89,236.12
8/1/86,236.12,236.89,234.59,234.91
8/4/86,234.91,236.86,231.92,235.99
8/5/86,235.99,238.31,235.97,237.03
8/6/86,237.03,237.35,235.48,236.84
8/7/86,236.84,238.02,236.31,237.04
8/8/86,237.04,238.06,236.37,236.88
8/11/86,236.88,241.2,236.87,240.68
8/12/86,240.68,243.37,240.35,243.34
8/13/86,243.34,246.51,243.06,245.67
8/14/86,245.67,246.79,245.53,246.25
8/15/86,246.25,247.15,245.7,247.15
8/18/86,247.15,247.83,245.48,247.38
8/19/86,247.38,247.42,245.82,246.51
8/20/86,246.53,249.77,246.51,249.77
8/21/86,249.77,250.45,249.11,249.67
8/22/86,249.67,250.61,249.27,250.19
8/25/86,250.19,250.26,247.76,247.81
8/26/86,247.81,252.91,247.81,252.84
8/27/86,252.84,254.24,252.66,253.3
8/28/86,253.3,253.67,251.91,252.84
8/29/86,252.84,254.07,251.73,252.93
9/2/86,252.93,253.3,248.14,248.52
9/3/86,248.52,250.08,247.59,250.08
9/4/86,250.08,254.01,250.03,253.83
9/5/86,253.83,254.13,250.33,250.47
9/8/86,250.47,250.47,247.02,248.14
9/9/86,248.14,250.21,246.94,247.67
9/10/86,247.67,247.76,246.11,247.06
9/11/86,247.06,247.06,234.67,235.18
9/12/86,235.18,235.45,228.74,230.67
9/15/86,230.67,232.82,229.44,231.94
9/16/86,231.93,231.94,228.32,231.72
9/17/86,231.73,233.81,231.38,231.68
9/18/86,231.67,232.87,230.57,232.31
9/19/86,232.3,232.31,230.69,232.21
9/22/86,232.2,234.93,232.2,234.93
9/23/86,234.96,235.88,234.5,235.67
9/24/86,235.66,237.06,235.53,236.28
9/25/86,231.83,236.28,230.67,231.83
9/26/86,231.83,233.68,230.64,232.23
9/29/86,232.23,232.23,228.08,229.91
9/30/86,229.91,233.01,229.91,231.32
10/1/86,231.32,234.62,231.32,233.6
10/2/86,233.6,234.33,232.77,233.92
10/3/86,233.92,236.16,232.79,233.71
10/6/86,233.71,235.34,233.17,234.78
10/7/86,234.74,235.18,233.46,234.41
10/8/86,234.41,236.84,233.68,236.68
10/9/86,236.67,238.2,235.72,235.85
10/10/86,235.84,236.27,235.31,235.48
10/13/86,235.52,235.91,235.02,235.91
10/14/86,235.9,236.37,234.37,235.37
10/15/86,235.36,239.03,235.27,238.8
10/16/86,238.83,240.18,238.8,239.53
10/17/86,239.5,239.53,237.71,238.84
10/20/86,238.84,238.84,234.78,235.97
10/21/86,236.03,236.49,234.95,235.88
10/22/86,235.89,236.64,235.82,236.26
10/23/86,236.28,239.76,236.26,239.28
10/24/86,239.3,239.65,238.25,238.26
10/27/86,238.22,238.77,236.72,238.77
10/28/86,238.81,240.58,238.77,239.26
10/29/86,239.23,241,238.98,240.94
10/30/86,240.97,244.08,240.94,243.71
10/31/86,243.7,244.51,242.95,243.98
11/3/86,243.97,245.8,243.93,245.8
11/4/86,245.8,246.43,244.42,246.2
11/5/86,246.09,247.05,245.21,246.58
11/6/86,246.54,246.9,244.3,245.87
11/7/86,245.85,246.13,244.92,245.77
11/10/86,245.75,246.22,244.68,246.13
11/11/86,246.15,247.1,246.12,247.08
11/12/86,247.06,247.67,245.68,246.64
11/13/86,246.63,246.66,242.98,243.02
11/14/86,243.01,244.51,241.96,244.5
11/17/86,244.5,244.8,242.29,243.21
11/18/86,243.2,243.23,236.65,236.78
11/19/86,236.77,237.94,235.51,237.66
11/20/86,237.66,242.05,237.66,242.05
11/21/86,242.03,246.38,241.97,245.86
11/24/86,245.86,248,245.21,247.45
11/25/86,247.44,248.18,246.3,248.17
11/26/86,248.14,248.9,247.73,248.77
11/28/86,248.82,249.22,248.07,249.22
12/1/86,249.22,249.22,245.72,249.05
12/2/86,249.06,254,249.05,254
12/3/86,254,254.87,253.24,253.85
12/4/86,253.85,254.42,252.88,253.04
12/5/86,253.05,253.89,250.71,251.17
12/8/86,251.16,252.36,248.82,251.16
12/9/86,251.16,251.27,249.25,249.28
12/10/86,249.28,251.53,248.94,250.96
12/11/86,250.97,250.98,247.15,248.17
12/12/86,248.17,248.31,247.02,247.35
12/15/86,247.31,248.23,244.92,248.21
12/16/86,248.21,250.04,247.4,250.04
12/17/86,250.01,250.04,247.19,247.56
12/18/86,247.56,247.81,246.46,246.78
12/19/86,246.79,249.96,245.89,249.73
12/22/86,249.73,249.73,247.45,248.75
12/23/86,248.75,248.75,245.85,246.34
12/24/86,246.34,247.22,246.02,246.75
12/26/86,246.75,247.09,246.73,246.92
12/29/86,246.9,246.92,244.31,244.67
12/30/86,244.66,244.67,243.04,243.37
12/31/86,243.37,244.03,241.28,242.17
1/2/87,242.17,246.45,242.17,246.45
1/5/87,246.45,252.57,246.45,252.19
1/6/87,252.2,253.99,252.14,252.78
1/7/87,252.78,255.72,252.65,255.33
1/8/87,255.36,257.29,254.97,257.29
1/9/87,257.26,259.2,256.11,258.73
1/12/87,258.72,261.36,257.92,260.3
1/13/87,260.3,260.45,259.21,259.95
1/14/87,259.95,262.72,259.62,262.64
1/15/87,262.65,266.68,262.64,265.49
1/16/87,265.46,267.24,264.31,266.28
1/19/87,266.26,269.34,264,269.34
1/20/87,269.34,271.03,267.65,269.04
1/21/87,269.04,270.87,267.35,267.84
1/22/87,267.84,274.05,267.32,273.91
1/23/87,273.91,280.96,268.41,270.1
1/26/87,270.1,270.4,267.73,269.61
1/27/87,269.61,274.31,269.61,273.75
1/28/87,273.75,275.71,273.03,275.4
1/29/87,275.4,276.85,272.54,274.24
1/30/87,274.24,274.24,271.38,274.08
2/2/87,274.08,277.35,273.16,276.45
2/3/87,276.45,277.83,275.84,275.99
2/4/87,275.99,279.65,275.35,279.64
2/5/87,279.64,282.26,278.66,281.16
2/6/87,281.16,281.79,279.87,280.04
2/9/87,280.04,280.04,277.24,278.16
2/10/87,278.16,278.16,273.49,275.07
2/11/87,275.07,277.71,274.71,277.54
2/12/87,277.54,278.04,273.89,275.62
2/13/87,275.62,280.91,275.01,279.7
2/17/87,279.7,285.49,279.7,285.49
2/18/87,285.49,287.55,282.97,285.42
2/19/87,285.42,286.24,283.84,285.57
2/20/87,285.57,285.98,284.31,285.48
2/23/87,285.48,285.5,279.37,282.38
2/24/87,282.38,283.33,281.45,282.88
2/25/87,282.88,285.35,282.14,284
2/26/87,284,284.4,280.73,282.96
2/27/87,282.96,284.55,282.77,284.2
3/2/87,284.17,284.83,282.3,283
3/3/87,283,284.19,282.92,284.12
3/4/87,284.12,288.62,284.12,288.62
3/5/87,288.62,291.24,288.6,290.52
3/6/87,290.52,290.67,288.77,290.66
3/9/87,290.66,290.66,287.12,288.3
3/10/87,288.3,290.88,287.89,290.86
3/11/87,290.87,292.51,289.33,290.31
3/12/87,290.33,291.91,289.66,291.22
3/13/87,291.22,291.79,289.88,289.89
3/16/87,289.88,289.89,286.64,288.23
3/17/87,288.09,292.47,287.96,292.47
3/18/87,292.49,294.58,290.87,292.78
3/19/87,292.73,294.46,292.26,294.08
3/20/87,294.08,298.17,294.08,298.17
3/23/87,298.16,301.17,297.5,301.16
3/24/87,301.17,301.92,300.14,301.64
3/25/87,301.52,301.85,299.36,300.38
3/26/87,300.39,302.72,300.38,300.93
3/27/87,300.96,301.41,296.06,296.13
